transaction_id,date,datetime,location_id,location_name,customer_id,customer_name,cashier_id,cashier_name,num_items,subtotal_usd,discount_usd,tax_usd,total_amount_usd,payment_method,loyalty_tier,items_purchased
TXN-52F7C3B5A0,2025-02-17,2025-02-17 09:26:38,LOC001,Kantari,CUST0747,Hana Chidiac,STF005,Karim Mrad,2,9.0,0.45,0.94,9.49,Debit Card,Silver,Hummus (x1) | Mutabbal (x1)
TXN-A211FC043E,2025-02-17,2025-02-17 10:25:12,LOC001,Kantari,CUST0644,Carla Khoury,STF003,Omar Nassif,1,8.0,0.8,0.79,7.99,Cash,Silver,Kibbeh Nayeh (x1)
TXN-84DBFC6A04,2025-02-17,2025-02-17 18:48:08,LOC001,Kantari,CUST0609,Nour Khalil,STF004,Rima Aziz,2,7.0,0.35,0.73,7.38,Debit Card,,Shawarma Chicken Wrap (x1) | Ayran (x1)
TXN-7B3828AE04,2025-02-17,2025-02-17 18:12:05,LOC001,Kantari,CUST0425,Sara Salem,STF003,Omar Nassif,4,33.5,3.35,3.32,33.47,Cash,,Pickled Turnip Jar (x3) | Still Water 500ml (x1) | Shawarma Chicken (x1) | Pickled Turnip Jar (x2)
TXN-00D50741D0,2025-02-17,2025-02-17 11:44:54,LOC001,Kantari,CUST0173,Nadine Abi Nader,STF001,Ali Hassan,2,24.5,0.0,2.69,27.19,Credit Card,Bronze,Shawarma Meat (x1) | Fattoush (x3)
TXN-80FBE3BBCE,2025-02-17,2025-02-17 16:27:49,LOC001,Kantari,CUST0465,Mira Khalil,STF004,Rima Aziz,3,11.0,0.55,1.15,11.6,Cash,Gold,Falafel Plate (x1) | Still Water 500ml (x1) | Lemon Mint Juice (x1)
TXN-F689A6A023,2025-02-17,2025-02-17 15:52:18,LOC001,Kantari,CUST0745,Rita Bou Khalil,STF002,Sara Khalil,2,15.5,1.55,1.53,15.48,Credit Card,,Warak Arish (Stuffed Vine Leaves) (x1) | Kafta Grilled (x1)
TXN-B623B86934,2025-02-17,2025-02-17 13:43:41,LOC001,Kantari,CUST0470,Georges Salem,STF001,Ali Hassan,1,9.5,0.0,1.04,10.54,Cash,Gold,Chicken Tawook (x1)
TXN-A5849FC242,2025-02-17,2025-02-17 16:45:27,LOC001,Kantari,CUST0754,Ramzi Khalil,STF005,Karim Mrad,1,5.0,0.0,0.55,5.55,Cash,,Tabbouleh (x1)
TXN-AEB8CABF19,2025-02-17,2025-02-17 20:38:42,LOC001,Kantari,CUST0613,Tony Khalil,STF001,Ali Hassan,2,9.0,0.45,0.94,9.49,Cash,,Foul Mdammas (x1) | Zaatar Spice Mix (100g) (x1)
TXN-1BEBAEBB30,2025-02-17,2025-02-17 09:11:16,LOC001,Kantari,CUST0174,Maya Daher,STF005,Karim Mrad,2,14.5,0.0,1.59,16.09,Credit Card,,Shawarma Chicken Wrap (x2) | Fattoush (x1)
TXN-FC8D45E5A2,2025-02-17,2025-02-17 12:08:31,LOC001,Kantari,CUST0288,Ahmad Zgheib,STF003,Omar Nassif,2,8.0,0.0,0.88,8.88,Mobile Pay,,Still Water 500ml (x2) | Baklava (3 pcs) (x1)
TXN-DE7D7E7502,2025-02-17,2025-02-17 19:20:47,LOC001,Kantari,CUST0504,Tony Feghali,STF002,Sara Khalil,5,32.5,0.0,3.58,36.08,Credit Card,Bronze,Knafeh (x1) | Falafel Sandwich (x1) | Falafel Plate (x1) | Tabbouleh (x1) | Falafel Plate (x2)
TXN-A35ABACF17,2025-02-17,2025-02-17 13:45:35,LOC001,Kantari,CUST0497,Omar Saade,STF004,Rima Aziz,4,12.5,0.62,1.31,13.19,Credit Card,,Still Water 500ml (x1) | Labneh (x1) | Fattoush (x1) | Still Water 500ml (x1)
TXN-6A63F99E44,2025-02-17,2025-02-17 15:37:00,LOC001,Kantari,CUST0539,Layla Frem,STF005,Karim Mrad,5,69.0,0.0,7.59,76.59,Cash,,Shawarma Chicken (x3) | Shawarma Meat Wrap (x1) | Fattoush (x1) | Chicken Tawook (x3) | Kafta Grilled (x1)
TXN-82FF6AB8CB,2025-02-17,2025-02-17 09:29:53,LOC001,Kantari,CUST0725,Mohamed Farah,STF004,Rima Aziz,5,51.5,0.0,5.67,57.17,Credit Card,,Zaatar Manakeesh (x1) | Hummus (x2) | Homemade Labneh Jar (x2) | Knafeh (x3) | Pickled Turnip Jar (x1)
TXN-0FEF84E24A,2025-02-17,2025-02-17 09:41:18,LOC001,Kantari,CUST0331,Youssef Feghali,STF001,Ali Hassan,2,8.5,0.43,0.89,8.96,Debit Card,,Zaatar Manakeesh (x1) | Fattoush (x1)
TXN-ECA950CB52,2025-02-17,2025-02-17 13:01:54,LOC001,Kantari,CUST0214,Dina Salem,STF002,Sara Khalil,2,14.0,0.7,1.46,14.76,Cash,,Knafeh (x1) | Homemade Labneh Jar (x1)
TXN-BC044F253E,2025-02-17,2025-02-17 17:58:19,LOC001,Kantari,CUST0702,Georges Nassar,STF005,Karim Mrad,3,14.0,0.0,1.54,15.54,Cash,Bronze,Lebanese Tea (x2) | Shawarma Meat Wrap (x1) | Shawarma Meat Wrap (x1)
TXN-9AE584523E,2025-02-17,2025-02-17 17:51:23,LOC001,Kantari,CUST0629,Omar Salem,STF002,Sara Khalil,2,19.5,0.0,2.15,21.65,Credit Card,,Mutabbal (x1) | Mixed Grill Plate (x1)
TXN-088A0EF87D,2025-02-17,2025-02-17 11:31:33,LOC001,Kantari,CUST0645,Tarek Saade,STF005,Karim Mrad,2,14.0,0.0,1.54,15.54,Cash,,Tabbouleh (x1) | Tamarind Juice (x3)
TXN-57B211F679,2025-02-17,2025-02-17 12:15:33,LOC001,Kantari,CUST0438,Khalil Khalil,STF003,Omar Nassif,2,10.5,0.0,1.16,11.66,Credit Card,Bronze,Olives Mix (250g) (x1) | Kafta Sandwich (x1)
TXN-56BF5FCDBC,2025-02-17,2025-02-17 16:52:16,LOC001,Kantari,CUST0364,Charbel Farah,STF003,Omar Nassif,3,19.5,0.0,2.15,21.65,Credit Card,Bronze,Hummus (x2) | Jallab (x2) | Shawarma Chicken Wrap (x1)
TXN-2E891AC1A0,2025-02-17,2025-02-17 16:20:37,LOC001,Kantari,CUST0742,Hassan Nassar,STF004,Rima Aziz,2,35.0,0.0,3.85,38.85,Debit Card,,Arabic Coffee (x2) | Mixed Grill Plate (x2)
TXN-A6CC2090DE,2025-02-17,2025-02-17 10:38:16,LOC001,Kantari,CUST0690,Sami Zgheib,STF001,Ali Hassan,1,4.5,0.0,0.49,4.99,Credit Card,Silver,Foul Mdammas (x1)
TXN-B0558DB0B0,2025-02-17,2025-02-17 14:25:55,LOC001,Kantari,CUST0674,Hassan Bou Khalil,STF005,Karim Mrad,2,17.5,0.0,1.93,19.43,Debit Card,Gold,Arabic Coffee (x1) | Baklava (3 pcs) (x3)
TXN-27D4BD592C,2025-02-17,2025-02-17 18:05:08,LOC001,Kantari,CUST0139,Nour Haddad,STF001,Ali Hassan,4,28.0,0.0,3.08,31.08,Cash,Silver,Rice Pudding (x1) | Falafel Plate (x1) | Hummus (x2) | Shawarma Chicken Wrap (x2)
TXN-361A511237,2025-02-17,2025-02-17 10:49:29,LOC001,Kantari,CUST0152,Layla Harb,STF004,Rima Aziz,1,4.0,0.0,0.44,4.44,Credit Card,,Soft Drink Can (x2)
TXN-95106563B9,2025-02-17,2025-02-17 14:01:55,LOC001,Kantari,CUST0461,Leen Aziz,STF005,Karim Mrad,2,7.0,0.35,0.73,7.38,Cash,Gold,Arabic Coffee (x1) | Foul Mdammas (x1)
TXN-353D839C73,2025-02-17,2025-02-17 13:26:54,LOC001,Kantari,CUST0508,Sara Khalil,STF005,Karim Mrad,2,14.0,0.0,1.54,15.54,Credit Card,Silver,Kafta Grilled (x1) | Shawarma Meat Wrap (x1)
TXN-4E622BD0E1,2025-02-17,2025-02-17 16:52:55,LOC001,Kantari,CUST0500,Georges Abi Nader,STF002,Sara Khalil,2,22.0,0.0,2.42,24.42,Debit Card,Gold,Falafel Sandwich (x1) | Chicken Tawook (x2)
TXN-2A72C2E183,2025-02-17,2025-02-17 14:31:39,LOC001,Kantari,CUST0662,Mira Farah,STF003,Omar Nassif,2,10.5,0.0,1.16,11.66,Credit Card,Silver,Kibbeh Nayeh (x1) | Ayran (x1)
TXN-93441B0D08,2025-02-17,2025-02-17 15:43:21,LOC001,Kantari,CUST0617,Pierre Bou Khalil,STF004,Rima Aziz,2,12.5,0.62,1.31,13.19,Cash,,Ayran (x2) | Homemade Labneh Jar (x1)
TXN-CEC82D9509,2025-02-17,2025-02-17 18:51:54,LOC001,Kantari,CUST0166,Ramzi Bou Khalil,STF005,Karim Mrad,3,21.0,2.1,2.08,20.98,Cash,,Fattoush (x1) | Shawarma Chicken Wrap (x1) | Shanklish Salad (x2)
TXN-99F15C2BBC,2025-02-17,2025-02-17 14:15:13,LOC001,Kantari,CUST0571,Ali Farah,STF001,Ali Hassan,2,17.0,0.0,1.87,18.87,Mobile Pay,,Shawarma Meat (x1) | Ashta Cream (x2)
TXN-6450B6DC4D,2025-02-17,2025-02-17 18:21:27,LOC001,Kantari,CUST0117,Dina Abi Nader,STF005,Karim Mrad,2,26.0,1.3,2.72,27.42,Cash,Gold,Shawarma Meat Wrap (x2) | Tahini Paste (500g) (x2)
TXN-DA71DECEC8,2025-02-17,2025-02-17 15:57:09,LOC001,Kantari,CUST0707,Hana Aziz,STF005,Karim Mrad,1,13.5,0.68,1.41,14.23,Credit Card,,Mutabbal (x3)
TXN-EDA67796B8,2025-02-17,2025-02-17 21:48:07,LOC001,Kantari,CUST0109,Dina Harb,STF005,Karim Mrad,4,25.0,1.25,2.61,26.36,Credit Card,Silver,Fattoush (x1) | Cheese Manakeesh (x1) | Shawarma Meat Wrap (x1) | Shanklish Salad (x2)
TXN-27CC870BA9,2025-02-17,2025-02-17 17:31:46,LOC001,Kantari,CUST0102,Layla Khalil,STF002,Sara Khalil,2,8.5,0.43,0.89,8.96,Credit Card,,Warak Arish (Stuffed Vine Leaves) (x1) | Lebanese Tea (x1)
TXN-67A3191710,2025-02-17,2025-02-17 12:51:30,LOC001,Kantari,CUST0350,Nadine Feghali,STF003,Omar Nassif,1,10.0,0.0,1.1,11.1,Credit Card,Gold,Sambousek (4 pcs) (x2)
TXN-99EE0A227D,2025-02-17,2025-02-17 16:09:48,LOC001,Kantari,CUST0772,Nour Harb,STF005,Karim Mrad,1,3.0,0.0,0.33,3.33,Credit Card,,Tamarind Juice (x1)
TXN-527FE11791,2025-02-17,2025-02-17 14:54:33,LOC001,Kantari,CUST0699,Leen Khalil,STF003,Omar Nassif,2,6.0,0.0,0.66,6.66,Mobile Pay,Silver,Lemon Mint Juice (x1) | Ayran (x1)
TXN-AE2E5430D9,2025-02-17,2025-02-17 13:49:10,LOC001,Kantari,CUST0445,Dina Khoury,STF001,Ali Hassan,1,6.0,0.0,0.66,6.66,Cash,,Olives Mix (250g) (x1)
TXN-7D5CD78CCF,2025-02-17,2025-02-17 21:45:51,LOC001,Kantari,CUST0677,Leen Zgheib,STF005,Karim Mrad,2,11.0,0.0,1.21,12.21,Mobile Pay,Bronze,Still Water 500ml (x2) | Rice Pudding (x2)
TXN-9AA1C067A0,2025-02-17,2025-02-17 13:52:17,LOC001,Kantari,CUST0541,Leen Abi Nader,STF005,Karim Mrad,3,18.5,0.93,1.93,19.5,Mobile Pay,Bronze,Shawarma Chicken Wrap (x2) | Falafel Plate (x1) | Cheese Manakeesh (x1)
TXN-7392C4ADA5,2025-02-17,2025-02-17 17:25:49,LOC001,Kantari,CUST0203,Hana Daher,STF003,Omar Nassif,2,11.5,0.0,1.26,12.76,Cash,,Foul Mdammas (x2) | Ayran (x1)
TXN-41917ECEE5,2025-02-17,2025-02-17 11:32:35,LOC001,Kantari,CUST0320,Dina Nassar,STF005,Karim Mrad,3,12.0,0.0,1.32,13.32,Cash,,Hummus (x1) | Soft Drink Can (x2) | Cheese Manakeesh (x1)
TXN-48B5657DFD,2025-02-17,2025-02-17 14:46:03,LOC001,Kantari,CUST0382,Maria Chidiac,STF003,Omar Nassif,2,11.0,0.55,1.15,11.6,Credit Card,Gold,Mutabbal (x1) | Knafeh (x1)
TXN-C18CAB10AE,2025-02-17,2025-02-17 14:15:51,LOC001,Kantari,CUST0764,Maria Nassar,STF005,Karim Mrad,4,35.0,1.75,3.66,36.91,Credit Card,Silver,Baklava (3 pcs) (x1) | Kafta Sandwich (x2) | Zaatar Manakeesh (x2) | Mixed Grill Plate (x1)
TXN-717039F637,2025-02-17,2025-02-17 14:15:06,LOC001,Kantari,CUST0336,Sami Chidiac,STF005,Karim Mrad,4,18.0,0.0,1.98,19.98,Credit Card,,Sambousek (4 pcs) (x1) | Fattoush (x1) | Ayran (x2) | Arabic Coffee (x1)
TXN-E1A22CC08F,2025-02-17,2025-02-17 13:33:25,LOC001,Kantari,CUST0603,Ali Nasr,STF005,Karim Mrad,2,13.0,1.3,1.29,12.99,Credit Card,Silver,Shawarma Meat (x1) | Shawarma Meat Wrap (x1)
TXN-98AE58E9AE,2025-02-17,2025-02-17 14:26:52,LOC001,Kantari,CUST0167,Sami Khalil,STF002,Sara Khalil,2,12.0,0.0,1.32,13.32,Credit Card,,Shawarma Chicken Wrap (x1) | Homemade Labneh Jar (x1)
TXN-CA72563350,2025-02-17,2025-02-17 14:02:47,LOC001,Kantari,CUST0161,Ali Haddad,STF005,Karim Mrad,5,26.0,1.3,2.72,27.42,Cash,Silver,Zaatar Manakeesh (x1) | Falafel Sandwich (x1) | Labneh (x3) | Cheese Manakeesh (x1) | Mutabbal (x1)
TXN-7C76456822,2025-02-17,2025-02-17 11:37:26,LOC001,Kantari,CUST0050,Hana Aziz,STF003,Omar Nassif,1,2.5,0.0,0.28,2.78,Debit Card,,Arabic Coffee (x1)
TXN-77F8862BB6,2025-02-17,2025-02-17 13:55:02,LOC001,Kantari,CUST0428,Tarek Haddad,STF004,Rima Aziz,2,9.0,0.0,0.99,9.99,Credit Card,,Soft Drink Can (x1) | Lemon Mint Juice (x2)
TXN-F03DC00C4B,2025-02-17,2025-02-17 17:32:40,LOC001,Kantari,CUST0472,Khalil Chidiac,STF004,Rima Aziz,1,2.5,0.0,0.28,2.78,Credit Card,Gold,Ayran (x1)
TXN-94CC0D0CFC,2025-02-17,2025-02-17 15:24:14,LOC001,Kantari,CUST0405,Nour Tabbara,STF003,Omar Nassif,5,25.0,0.0,2.75,27.75,Credit Card,Gold,Soft Drink Can (x1) | Jallab (x2) | Knafeh (x2) | Still Water 500ml (x1) | Ayran (x1)
TXN-1EB8A37E23,2025-02-17,2025-02-17 11:39:34,LOC001,Kantari,CUST0591,Mira Aziz,STF001,Ali Hassan,2,8.0,0.0,0.88,8.88,Mobile Pay,Bronze,Jallab (x1) | Shawarma Meat Wrap (x1)
TXN-453373EFDF,2025-02-17,2025-02-17 21:17:50,LOC001,Kantari,CUST0211,Georges Chidiac,STF002,Sara Khalil,4,31.5,0.0,3.46,34.96,Debit Card,Gold,Zaatar Manakeesh (x1) | Fattoush (x1) | Kafta Sandwich (x3) | Chicken Tawook (x1)
TXN-D848999554,2025-02-17,2025-02-17 08:33:20,LOC001,Kantari,CUST0392,Sara Aziz,STF003,Omar Nassif,5,44.0,2.2,4.6,46.4,Cash,,Cheese Manakeesh (x3) | Kafta Grilled (x1) | Falafel Plate (x1) | Lemon Mint Juice (x3) | Kibbeh Nayeh (x1)
TXN-4EA8A7214D,2025-02-17,2025-02-17 12:06:20,LOC001,Kantari,CUST0146,Rita Tabbara,STF004,Rima Aziz,2,7.0,0.0,0.77,7.77,Debit Card,,Pickled Turnip Jar (x1) | Soft Drink Can (x1)
TXN-F9933E4855,2025-02-17,2025-02-17 12:32:48,LOC001,Kantari,CUST0517,Omar Nasr,STF004,Rima Aziz,2,13.0,0.0,1.43,14.43,Mobile Pay,,Chicken Tawook (x1) | Cheese Manakeesh (x1)
TXN-C42A393C0B,2025-02-17,2025-02-17 20:01:17,LOC001,Kantari,CUST0568,Rita Mrad,STF005,Karim Mrad,1,7.0,0.0,0.77,7.77,Credit Card,,Cheese Manakeesh (x2)
TXN-8A980165B8,2025-02-17,2025-02-17 13:05:54,LOC001,Kantari,CUST0652,Nadine Saade,STF005,Karim Mrad,5,32.0,0.0,3.52,35.52,Cash,,Sambousek (4 pcs) (x2) | Tahini Paste (500g) (x1) | Lemon Mint Juice (x1) | Kafta Sandwich (x1) | Falafel Sandwich (x2)
TXN-A81AC12E2A,2025-02-17,2025-02-17 21:00:03,LOC001,Kantari,CUST0494,Youssef Zgheib,STF003,Omar Nassif,4,35.5,0.0,3.9,39.4,Credit Card,Bronze,Foul Mdammas (x1) | Mixed Grill Plate (x1) | Knafeh (x2) | Zaatar Manakeesh (x1)
TXN-3FD4FD2726,2025-02-17,2025-02-17 13:07:53,LOC001,Kantari,CUST0144,Georges Saade,STF005,Karim Mrad,4,35.0,0.0,3.85,38.85,Mobile Pay,,Falafel Plate (x3) | Shawarma Meat Wrap (x1) | Tamarind Juice (x3) | Still Water 500ml (x2)
TXN-86A8E9D5BA,2025-02-17,2025-02-17 16:20:21,LOC001,Kantari,CUST0216,Omar Harb,STF004,Rima Aziz,2,12.5,0.0,1.38,13.88,Mobile Pay,Bronze,Soft Drink Can (x3) | Warak Arish (Stuffed Vine Leaves) (x1)
TXN-B23B027A51,2025-02-17,2025-02-17 08:11:26,LOC001,Kantari,CUST0570,Charbel Bou Khalil,STF004,Rima Aziz,2,9.5,0.48,0.99,10.01,Debit Card,,Tamarind Juice (x1) | Knafeh (x1)
TXN-FFEA77282A,2025-02-17,2025-02-17 16:43:07,LOC001,Kantari,CUST0362,Sara Abi Nader,STF004,Rima Aziz,2,9.0,0.0,0.99,9.99,Debit Card,Gold,Shanklish Salad (x1) | Lemon Mint Juice (x1)
TXN-FC75C70152,2025-02-17,2025-02-17 20:28:00,LOC001,Kantari,CUST0227,Joelle Haddad,STF001,Ali Hassan,3,17.0,1.7,1.68,16.98,Debit Card,,Ayran (x1) | Falafel Plate (x2) | Arabic Coffee (x1)
TXN-6B6544D932,2025-02-17,2025-02-17 21:02:17,LOC001,Kantari,CUST0505,Ramzi Aziz,STF005,Karim Mrad,1,2.5,0.12,0.26,2.64,Cash,,Arabic Coffee (x1)
TXN-7BC4C78F2C,2025-02-17,2025-02-17 15:31:10,LOC001,Kantari,CUST0566,Tarek Nassar,STF002,Sara Khalil,2,8.0,0.0,0.88,8.88,Credit Card,,Ashta Cream (x1) | Cheese Manakeesh (x1)
TXN-F996671C72,2025-02-17,2025-02-17 12:36:54,LOC001,Kantari,CUST0234,Maria Bou Khalil,STF005,Karim Mrad,2,10.5,0.0,1.16,11.66,Debit Card,Bronze,Lebanese Tea (x3) | Hummus (x1)
TXN-76F298D2FE,2025-02-17,2025-02-17 16:56:29,LOC001,Kantari,CUST0003,Tarek Chidiac,STF004,Rima Aziz,5,44.5,0.0,4.9,49.4,Credit Card,,Mutabbal (x1) | Pickled Turnip Jar (x1) | Falafel Sandwich (x1) | Tahini Paste (500g) (x2) | Shawarma Meat (x2)
TXN-DF8EE65418,2025-02-17,2025-02-17 12:26:34,LOC001,Kantari,CUST0460,Hana Feghali,STF003,Omar Nassif,1,5.5,0.0,0.6,6.1,Cash,,Fattoush (x1)
TXN-EAEFF69DDE,2025-02-17,2025-02-17 17:44:27,LOC001,Kantari,CUST0077,Leen Zgheib,STF002,Sara Khalil,2,10.0,0.0,1.1,11.1,Cash,Gold,Tabbouleh (x1) | Baklava (3 pcs) (x1)
TXN-09E4E0F5C1,2025-02-17,2025-02-17 18:59:21,LOC001,Kantari,CUST0257,Mira Zgheib,STF002,Sara Khalil,1,15.0,0.0,1.65,16.65,Cash,,Mixed Grill Plate (x1)
TXN-45BB364AAC,2025-02-17,2025-02-17 18:04:49,LOC001,Kantari,CUST0615,Hana Saade,STF005,Karim Mrad,1,4.5,0.45,0.45,4.5,Credit Card,,Shawarma Chicken Wrap (x1)
TXN-058D24DE3A,2025-02-17,2025-02-17 20:24:20,LOC001,Kantari,CUST0711,Joelle Khoury,STF001,Ali Hassan,1,3.0,0.0,0.33,3.33,Debit Card,,Tamarind Juice (x1)
TXN-989BB1A838,2025-02-17,2025-02-17 13:06:43,LOC001,Kantari,CUST0058,Charbel Nasr,STF005,Karim Mrad,4,15.5,0.0,1.71,17.21,Cash,,Falafel Sandwich (x2) | Baklava (3 pcs) (x1) | Falafel Sandwich (x1) | Still Water 500ml (x1)
TXN-9CC5C4DFB0,2025-02-17,2025-02-17 15:06:21,LOC001,Kantari,CUST0667,Tarek Daher,STF001,Ali Hassan,2,10.0,0.5,1.04,10.54,Credit Card,,Falafel Plate (x1) | Labneh (x1)
TXN-2B1504D17F,2025-02-17,2025-02-17 11:36:08,LOC001,Kantari,CUST0653,Maria Haddad,STF005,Karim Mrad,2,8.5,0.0,0.94,9.44,Cash,,Ayran (x1) | Falafel Sandwich (x2)
TXN-44012D50A2,2025-02-17,2025-02-17 12:27:32,LOC001,Kantari,CUST0668,Khalil Khalil,STF003,Omar Nassif,4,36.0,0.0,3.96,39.96,Cash,Bronze,Lemon Mint Juice (x1) | Kibbeh Nayeh (x1) | Chicken Tawook (x1) | Mixed Grill Plate (x1)
TXN-85BC9378FB,2025-02-17,2025-02-17 14:53:35,LOC001,Kantari,CUST0056,Fadi Tabbara,STF004,Rima Aziz,5,34.0,0.0,3.74,37.74,Cash,Gold,Knafeh (x1) | Falafel Plate (x1) | Tabbouleh (x1) | Falafel Plate (x2) | Shawarma Chicken Wrap (x1)
TXN-94056D44DA,2025-02-17,2025-02-17 12:21:10,LOC001,Kantari,CUST0108,Nadine Haddad,STF004,Rima Aziz,4,25.5,1.28,2.66,26.88,Debit Card,Bronze,Shawarma Meat Wrap (x1) | Olives Mix (250g) (x1) | Knafeh (x1) | Rice Pudding (x2)
TXN-8A4267EFC0,2025-02-17,2025-02-17 18:24:13,LOC001,Kantari,CUST0410,Tony Frem,STF002,Sara Khalil,1,4.5,0.0,0.49,4.99,Debit Card,,Hummus (x1)
TXN-7A6C97A615,2025-02-17,2025-02-17 11:28:12,LOC001,Kantari,CUST0647,Dina Haddad,STF005,Karim Mrad,2,10.5,0.0,1.16,11.66,Mobile Pay,Bronze,Zaatar Spice Mix (100g) (x1) | Falafel Plate (x1)
TXN-9FC30D8192,2025-02-17,2025-02-17 11:54:35,LOC001,Kantari,CUST0252,Hassan Frem,STF002,Sara Khalil,1,8.0,0.4,0.84,8.44,Cash,Silver,Shawarma Meat (x1)
TXN-42ED7F696C,2025-02-17,2025-02-17 10:41:50,LOC001,Kantari,CUST0114,Fatima Nasr,STF003,Omar Nassif,2,14.5,1.45,1.44,14.49,Mobile Pay,Bronze,Shawarma Chicken (x1) | Arabic Coffee (x3)
TXN-434C35CF51,2025-02-17,2025-02-17 22:56:27,LOC001,Kantari,CUST0729,Leen Chidiac,STF001,Ali Hassan,4,29.0,1.45,3.03,30.58,Cash,Gold,Warak Arish (Stuffed Vine Leaves) (x1) | Falafel Plate (x1) | Kafta Sandwich (x1) | Rice Pudding (x3)
TXN-2E09DF43B0,2025-02-17,2025-02-17 15:54:34,LOC001,Kantari,CUST0302,Pierre Gemayel,STF002,Sara Khalil,1,6.0,0.3,0.63,6.33,Cash,,Tamarind Juice (x2)
TXN-DDB197BD9F,2025-02-17,2025-02-17 21:56:31,LOC001,Kantari,CUST0215,Leen Khoury,STF001,Ali Hassan,3,25.5,0.0,2.81,28.31,Debit Card,Gold,Baklava (3 pcs) (x2) | Shanklish Salad (x2) | Foul Mdammas (x1)
TXN-C4997E81EE,2025-02-17,2025-02-17 11:45:23,LOC001,Kantari,CUST0539,Layla Frem,STF004,Rima Aziz,2,27.0,0.0,2.97,29.97,Debit Card,,Shawarma Meat (x3) | Falafel Sandwich (x1)
TXN-CBBD74B814,2025-02-17,2025-02-17 11:12:28,LOC001,Kantari,CUST0241,Pierre Haddad,STF004,Rima Aziz,2,18.0,0.0,1.98,19.98,Cash,,Sambousek (4 pcs) (x2) | Kibbeh Nayeh (x1)
TXN-40E8721057,2025-02-17,2025-02-17 17:18:28,LOC001,Kantari,CUST0532,Dina Nassar,STF003,Omar Nassif,1,5.0,0.0,0.55,5.55,Cash,Silver,Shawarma Meat Wrap (x1)
TXN-F61C2AE21A,2025-02-17,2025-02-17 13:23:51,LOC001,Kantari,CUST0510,Maria Nassar,STF003,Omar Nassif,1,3.0,0.0,0.33,3.33,Cash,Silver,Falafel Sandwich (x1)
TXN-0A30F93C64,2025-02-17,2025-02-17 19:18:53,LOC001,Kantari,CUST0514,Sara Khoury,STF005,Karim Mrad,1,8.0,0.0,0.88,8.88,Credit Card,,Shawarma Meat (x1)
TXN-1BADB483C8,2025-02-17,2025-02-17 13:34:12,LOC001,Kantari,CUST0342,Charbel Salem,STF002,Sara Khalil,2,9.5,0.0,1.04,10.54,Credit Card,,Jallab (x2) | Lemon Mint Juice (x1)
TXN-D3F03DFA31,2025-02-17,2025-02-17 10:54:48,LOC001,Kantari,CUST0734,Leen Feghali,STF005,Karim Mrad,1,18.0,0.9,1.88,18.98,Mobile Pay,,Kafta Grilled (x2)
TXN-08CB8FFBB5,2025-02-17,2025-02-17 13:25:52,LOC001,Kantari,CUST0594,Maya Nassar,STF001,Ali Hassan,2,11.5,0.58,1.2,12.12,Credit Card,Bronze,Lemon Mint Juice (x1) | Kibbeh Nayeh (x1)
TXN-76873F2180,2025-02-17,2025-02-17 14:33:37,LOC001,Kantari,CUST0566,Tarek Nassar,STF004,Rima Aziz,2,22.0,0.0,2.42,24.42,Debit Card,,Tamarind Juice (x1) | Chicken Tawook (x2)
TXN-61B1FDAFED,2025-02-17,2025-02-17 11:28:54,LOC001,Kantari,CUST0572,Tarek Zgheib,STF001,Ali Hassan,2,16.5,0.83,1.72,17.39,Cash,Gold,Warak Arish (Stuffed Vine Leaves) (x1) | Pickled Turnip Jar (x2)
TXN-534417A110,2025-02-17,2025-02-17 13:26:27,LOC001,Kantari,CUST0703,Nour Farah,STF004,Rima Aziz,3,22.5,2.25,2.23,22.48,Debit Card,Bronze,Kafta Grilled (x1) | Zaatar Manakeesh (x1) | Cheese Manakeesh (x3)
TXN-A034A966E2,2025-02-17,2025-02-17 15:51:38,LOC001,Kantari,CUST0623,Youssef Daher,STF005,Karim Mrad,5,29.5,0.0,3.25,32.75,Debit Card,,Falafel Plate (x1) | Foul Mdammas (x1) | Kafta Sandwich (x2) | Falafel Plate (x1) | Labneh (x1)
TXN-BEAD5C211F,2025-02-17,2025-02-17 09:44:38,LOC001,Kantari,CUST0501,Pierre Mrad,STF001,Ali Hassan,1,7.5,0.0,0.82,8.32,Cash,Bronze,Homemade Labneh Jar (x1)
TXN-F0C2A76E36,2025-02-17,2025-02-17 16:04:29,LOC001,Kantari,CUST0059,Hana Nasr,STF003,Omar Nassif,1,1.5,0.0,0.17,1.67,Credit Card,,Still Water 500ml (x1)
TXN-11A2C3B892,2025-02-17,2025-02-17 10:34:26,LOC001,Kantari,CUST0490,Tony Gemayel,STF001,Ali Hassan,4,19.5,0.0,2.15,21.65,Cash,,Falafel Plate (x1) | Still Water 500ml (x1) | Chicken Tawook (x1) | Arabic Coffee (x1)
TXN-4F7DF38A01,2025-02-17,2025-02-17 16:29:17,LOC001,Kantari,CUST0207,Georges Nassar,STF001,Ali Hassan,2,5.5,0.0,0.6,6.1,Mobile Pay,,Arabic Coffee (x1) | Zaatar Manakeesh (x1)
TXN-F7B4CF753E,2025-02-17,2025-02-17 14:29:36,LOC001,Kantari,CUST0041,Maria Haddad,STF001,Ali Hassan,4,24.0,1.2,2.51,25.31,Cash,Bronze,Shawarma Chicken Wrap (x1) | Rice Pudding (x2) | Ayran (x1) | Kafta Grilled (x1)
